no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_income_ratio,monthly_loan_payment,dti_ratio,total_assets_value,asset_to_loan_ratio,loan_status
2.0,1,0,1700000.0,5300000.0,20.0,761.0,2500000.0,500000.0,3700000.0,1200000.0,3.1176452249145736,22083.333333333332,0.15588235294117647,7900000.0,1.4905657564970272,0
3.0,1,1,4100000.0,13300000.0,10.0,670.0,1900000.0,5500000.0,13200000.0,6100000.0,3.2439016478288663,110833.33333333333,0.324390243902439,26700000.0,2.0075186460512295,0
4.0,0,0,1500000.0,4900000.0,16.0,392.0,1800000.0,1100000.0,3000000.0,2000000.0,3.2666644888903407,25520.833333333332,0.20416666666666666,7900000.0,1.6122445689296798,1
4.0,1,1,9400000.0,25700000.0,14.0,845.0,24850000.0,4100000.0,26500000.0,12200000.0,2.7340422623359295,152976.19047619047,0.1952887537993921,67650000.0,2.632295617420404,0
4.0,1,1,7100000.0,27900000.0,10.0,328.0,9000000.0,13400000.0,26500000.0,7700000.0,3.9295769113271954,232500.0,0.39295774647887327,56600000.0,2.028673762413127,1
0.0,1,1,1700000.0,5400000.0,8.0,682.0,2400000.0,1000000.0,3900000.0,2100000.0,3.1764687197242827,56250.0,0.3970588235294118,9400000.0,1.740740418381404,0
1.0,1,1,9700000.0,23500000.0,4.0,666.0,15100000.0,9400000.0,23300000.0,8000000.0,2.4226801626102925,489583.3333333333,0.6056701030927835,55800000.0,2.374467984065192,0
0.0,1,0,8000000.0,31000000.0,8.0,847.0,4900000.0,9500000.0,29600000.0,5700000.0,3.8749995156250607,322916.6666666667,0.48437500000000006,49700000.0,1.6032257547346531,0
1.0,1,1,1300000.0,2900000.0,6.0,480.0,2900000.0,300000.0,2900000.0,1400000.0,2.2307675147942194,40277.77777777778,0.37179487179487186,7500000.0,2.58620600475655,1
4.0,0,0,7800000.0,25400000.0,18.0,425.0,3000000.0,14000000.0,30500000.0,7200000.0,3.2564098389218157,117592.5925925926,0.18091168091168092,54700000.0,2.153543222301448,1
0.0,0,0,8800000.0,17500000.0,4.0,848.0,24850000.0,8200000.0,31600000.0,5100000.0,1.9886361376549844,364583.3333333333,0.4971590909090909,69750000.0,3.9857140579591968,0
4.0,1,1,5600000.0,17500000.0,10.0,528.0,14200000.0,2300000.0,12100000.0,7200000.0,3.1249994419643854,145833.33333333334,0.3125,35800000.0,2.045714168816333,1
0.0,1,1,3300000.0,13100000.0,12.0,812.0,4800000.0,4900000.0,7500000.0,4300000.0,3.9696957667588584,90972.22222222222,0.3308080808080808,21500000.0,1.6412212487617368,0
5.0,1,1,500000.0,1800000.0,20.0,615.0,500000.0,700000.0,1100000.0,300000.0,3.5999928000144,7500.0,0.18000000000000002,2600000.0,1.4444436419757545,0
4.0,0,0,1900000.0,6100000.0,2.0,462.0,2100000.0,3300000.0,5400000.0,2500000.0,3.2105246260396707,254166.66666666666,1.6052631578947367,13300000.0,2.1803275114217193,0
1.0,0,0,1800000.0,5400000.0,4.0,415.0,4400000.0,2000000.0,5600000.0,1800000.0,2.9999983333342595,112500.0,0.75,13800000.0,2.5555550823046143,0
2.0,1,0,8500000.0,18900000.0,18.0,478.0,23800000.0,16300000.0,25900000.0,11400000.0,2.223529150173041,87500.0,0.12352941176470587,77400000.0,4.095237878558843,1
3.0,0,1,7700000.0,22300000.0,20.0,895.0,22200000.0,13300000.0,23900000.0,9100000.0,2.8961035199865557,92916.66666666667,0.14480519480519483,68500000.0,3.0717487411771867,0
4.0,0,0,7200000.0,22900000.0,18.0,657.0,14600000.0,400000.0,17400000.0,8800000.0,3.18055511381179,106018.51851851853,0.17669753086419754,41200000.0,1.7991265589901067,0
4.0,0,0,3800000.0,8900000.0,4.0,844.0,9100000.0,3500000.0,13100000.0,4700000.0,2.3421046468145668,185416.66666666666,0.5855263157894737,30400000.0,3.4157299532887695,0
2.0,0,1,1100000.0,3400000.0,10.0,426.0,300000.0,800000.0,3900000.0,1400000.0,3.09090628099429,28333.333333333332,0.3090909090909091,6400000.0,1.8823523875434154,1
3.0,0,0,1900000.0,4100000.0,12.0,830.0,4600000.0,1100000.0,5300000.0,2100000.0,2.157893601108631,28472.222222222223,0.17982456140350878,13100000.0,3.1951211719216652,0
2.0,0,0,9500000.0,31500000.0,12.0,650.0,17600000.0,16600000.0,22200000.0,11400000.0,3.3157891246537763,218750.0,0.27631578947368424,67800000.0,2.1523808840514005,0
4.0,1,1,2400000.0,9400000.0,2.0,871.0,3700000.0,300000.0,7100000.0,3500000.0,3.9166650347229024,391666.6666666667,1.9583333333333335,14600000.0,1.5531913241285826,0
1.0,0,1,900000.0,3600000.0,14.0,713.0,1300000.0,1000000.0,1800000.0,1200000.0,3.999995555560494,21428.571428571428,0.2857142857142857,5300000.0,1.4722218132717186,0
1.0,0,0,8400000.0,24700000.0,8.0,519.0,12900000.0,16700000.0,17300000.0,6000000.0,2.940475840419543,257291.66666666666,0.3675595238095238,52900000.0,2.141700318149785,1
5.0,0,0,200000.0,400000.0,6.0,722.0,300000.0,300000.0,400000.0,100000.0,1.9999900000499997,5555.555555555556,0.3333333333333333,1100000.0,2.7499931250171876,0
0.0,1,0,2900000.0,9500000.0,18.0,885.0,4300000.0,2300000.0,6500000.0,3500000.0,3.2758609393582967,43981.48148148148,0.18199233716475097,16600000.0,1.747368237119133,0
4.0,1,0,2800000.0,10800000.0,2.0,841.0,700000.0,2600000.0,7100000.0,4100000.0,3.857141479592329,450000.0,1.9285714285714284,14500000.0,1.3425924682784751,0
0.0,1,0,4500000.0,17100000.0,8.0,303.0,7400000.0,8200000.0,17400000.0,4200000.0,3.799999155555743,178125.0,0.475,37200000.0,2.175438469272604,1
0.0,1,0,800000.0,2400000.0,2.0,716.0,700000.0,1200000.0,3100000.0,400000.0,2.9999962500046875,100000.0,1.5,5400000.0,2.2499990625003905,0
3.0,0,1,6700000.0,16400000.0,2.0,508.0,4400000.0,10900000.0,25300000.0,9200000.0,2.4477608286924135,683333.3333333334,1.2238805970149254,49800000.0,3.036585180696026,1
1.0,0,0,2500000.0,5900000.0,12.0,668.0,7400000.0,600000.0,6300000.0,3700000.0,2.3599990560003774,40972.22222222222,0.19666666666666663,18000000.0,3.050846940534417,0
3.0,0,0,7400000.0,28800000.0,8.0,391.0,20000000.0,7900000.0,23600000.0,7200000.0,3.891891365960626,300000.0,0.4864864864864865,58700000.0,2.0381943736738064,1
3.0,1,1,8900000.0,21000000.0,14.0,815.0,200000.0,10800000.0,21600000.0,6400000.0,2.359550296679742,125000.0,0.16853932584269662,39000000.0,1.8571427687074873,0
2.0,0,0,2500000.0,8700000.0,4.0,684.0,0.0,600000.0,9700000.0,2600000.0,3.4799986080005567,181250.0,0.87,12900000.0,1.4827584502576494,0
4.0,1,0,6900000.0,18000000.0,8.0,347.0,16400000.0,9300000.0,18300000.0,8700000.0,2.6086952741021343,187500.0,0.32608695652173914,52700000.0,2.927777615123466,1
3.0,0,0,1400000.0,3400000.0,6.0,540.0,200000.0,1500000.0,3900000.0,800000.0,2.42856969387879,47222.22222222222,0.4047619047619047,6400000.0,1.8823523875434154,1
0.0,0,0,4900000.0,16400000.0,2.0,383.0,3300000.0,3500000.0,15000000.0,5800000.0,3.3469380924616137,683333.3333333334,1.6734693877551021,27600000.0,1.6829267266508094,0
4.0,1,1,9600000.0,30100000.0,12.0,870.0,300000.0,6700000.0,38200000.0,5600000.0,3.135416340060798,209027.77777777778,0.2612847222222222,50800000.0,1.687707585125994,0
3.0,0,1,400000.0,1100000.0,6.0,711.0,100000.0,300000.0,1400000.0,100000.0,2.7499931250171876,15277.777777777777,0.4583333333333333,1900000.0,1.727271157026221,0
3.0,1,0,4500000.0,16400000.0,6.0,533.0,1800000.0,5600000.0,12200000.0,3900000.0,3.644443634568081,227777.77777777778,0.6074074074074074,23500000.0,1.432926741894711,1
2.0,0,1,4800000.0,15300000.0,12.0,503.0,3300000.0,4000000.0,12000000.0,4300000.0,3.1874993359376385,106250.0,0.265625,23600000.0,1.5424835593148,1
4.0,0,0,5600000.0,12400000.0,4.0,777.0,5500000.0,3100000.0,11800000.0,5500000.0,2.2142853188776215,258333.33333333334,0.5535714285714286,25900000.0,2.0887095089750396,0
2.0,1,0,2900000.0,11000000.0,2.0,835.0,4900000.0,3200000.0,11500000.0,1400000.0,3.793102140309607,458333.3333333333,1.896551724137931,21000000.0,1.9090907355372058,0
1.0,1,1,2300000.0,6400000.0,8.0,578.0,3600000.0,1800000.0,7000000.0,3000000.0,2.7826074858228322,66666.66666666667,0.3478260869565218,15400000.0,2.4062496240234963,0
4.0,1,1,7500000.0,18000000.0,20.0,395.0,200000.0,12800000.0,23500000.0,9700000.0,2.3999996800000427,75000.0,0.12,46200000.0,2.566666524074082,1
1.0,0,0,7900000.0,25700000.0,20.0,681.0,14900000.0,3000000.0,18100000.0,8800000.0,3.2531641451690954,107083.33333333333,0.16265822784810124,44800000.0,1.7431905936501715,0
4.0,1,1,9400000.0,20000000.0,12.0,817.0,3600000.0,1600000.0,34400000.0,8000000.0,2.127659348121346,138888.88888888888,0.17730496453900707,47600000.0,2.379999881000006,0
5.0,1,1,2200000.0,6700000.0,6.0,382.0,4400000.0,1300000.0,8600000.0,1100000.0,3.045453161157654,93055.55555555556,0.5075757575757576,15400000.0,2.298507119625803,1
1.0,1,1,3400000.0,9700000.0,20.0,830.0,3500000.0,6400000.0,10300000.0,4800000.0,2.852940337370489,40416.666666666664,0.1426470588235294,25000000.0,2.577319321925843,0
4.0,0,1,5900000.0,19700000.0,10.0,431.0,3300000.0,9200000.0,22700000.0,5300000.0,3.338982484918223,164166.66666666666,0.3338983050847457,40500000.0,2.0558374590945454,1
2.0,1,1,4900000.0,13800000.0,2.0,586.0,9900000.0,1400000.0,9900000.0,7000000.0,2.8163259558518456,575000.0,1.4081632653061225,28200000.0,2.043478112791441,0
3.0,1,0,4500000.0,16100000.0,16.0,671.0,10500000.0,3600000.0,12400000.0,5800000.0,3.5777769827162262,83854.16666666667,0.22361111111111112,32300000.0,2.006211055514841,0
3.0,0,1,4900000.0,13100000.0,18.0,401.0,5700000.0,4100000.0,16400000.0,3600000.0,2.673468842149216,60648.148148148146,0.14852607709750568,29800000.0,2.2748089866558026,1
3.0,0,1,9400000.0,24600000.0,10.0,414.0,8800000.0,13400000.0,23800000.0,5600000.0,2.6170209981892554,205000.0,0.26170212765957446,51600000.0,2.097560890343053,1
1.0,1,1,4400000.0,14200000.0,16.0,409.0,12700000.0,1300000.0,12600000.0,4500000.0,3.2272719938018195,73958.33333333333,0.20170454545454544,31100000.0,2.190140690835163,1
2.0,1,1,3000000.0,7800000.0,14.0,555.0,6600000.0,2700000.0,9600000.0,1700000.0,2.5999991333336223,46428.57142857143,0.18571428571428572,20600000.0,2.6410253024326535,0
3.0,0,1,8000000.0,31200000.0,20.0,392.0,7300000.0,8400000.0,16000000.0,6000000.0,3.899999512500061,130000.0,0.195,37700000.0,1.208333294604702,1
1.0,1,1,7600000.0,18800000.0,14.0,403.0,20900000.0,4700000.0,24700000.0,10000000.0,2.473683885041594,111904.76190476191,0.17669172932330826,60300000.0,3.2074466379017745,1
0.0,1,0,5700000.0,15900000.0,16.0,638.0,100000.0,9500000.0,16300000.0,4500000.0,2.789473194829264,82812.5,0.17434210526315788,30400000.0,1.9119495652861909,0
0.0,0,0,8400000.0,20600000.0,10.0,477.0,1500000.0,1500000.0,25000000.0,11900000.0,2.4523806604308738,171666.66666666666,0.24523809523809523,39900000.0,1.9368931098595579,1
2.0,0,0,9600000.0,35000000.0,2.0,888.0,12600000.0,6500000.0,37900000.0,5800000.0,3.6458329535590672,1458333.3333333333,1.8229166666666665,62800000.0,1.7942856630204096,0
1.0,0,1,7400000.0,29500000.0,16.0,323.0,10000000.0,4400000.0,29400000.0,8100000.0,3.9864859477721692,153645.83333333334,0.24915540540540543,51900000.0,1.7593219742602721,1
0.0,0,1,1400000.0,5100000.0,6.0,890.0,4100000.0,1900000.0,5200000.0,1900000.0,3.642854540818185,70833.33333333333,0.6071428571428571,13100000.0,2.5686269473280494,0
2.0,1,0,3100000.0,10500000.0,10.0,751.0,5500000.0,5900000.0,9000000.0,1600000.0,3.3870956815820383,87500.0,0.3387096774193548,22000000.0,2.095237895691629,0
2.0,0,0,7500000.0,29800000.0,4.0,392.0,5500000.0,2200000.0,20800000.0,4000000.0,3.973332803555626,620833.3333333334,0.9933333333333334,32500000.0,1.0906039902481883,0
4.0,1,0,4300000.0,10100000.0,2.0,606.0,9900000.0,1800000.0,8900000.0,5500000.0,2.348836663061241,420833.3333333333,1.1744186046511629,26100000.0,2.5841581599843404,0
2.0,1,1,7800000.0,27200000.0,18.0,622.0,6000000.0,6000000.0,26400000.0,4300000.0,3.4871790401052514,125925.92592592593,0.19373219373219375,42700000.0,1.569852883461291,0
2.0,0,0,3300000.0,7900000.0,20.0,829.0,4800000.0,2100000.0,13200000.0,2600000.0,2.393938668503434,32916.666666666664,0.11969696969696969,22700000.0,2.873417357795271,0
1.0,1,1,3000000.0,6800000.0,10.0,541.0,5800000.0,5700000.0,10700000.0,2900000.0,2.266665911111363,56666.666666666664,0.22666666666666666,25100000.0,3.691175927768246,1
2.0,0,0,4900000.0,16000000.0,12.0,710.0,8700000.0,7100000.0,10000000.0,5700000.0,3.265305456060111,111111.11111111111,0.272108843537415,31500000.0,1.9687498769531326,0
0.0,1,0,7700000.0,29300000.0,14.0,801.0,6200000.0,11800000.0,23400000.0,4700000.0,3.8051943110137256,174404.7619047619,0.2717996289424861,46100000.0,1.573378785891509,0
0.0,0,1,1000000.0,3200000.0,10.0,854.0,2600000.0,800000.0,2900000.0,1200000.0,3.1999968000032,26666.666666666668,0.32,7500000.0,2.343749267578354,0
2.0,0,0,4000000.0,13000000.0,4.0,695.0,6400000.0,6900000.0,15400000.0,4300000.0,3.2499991875002032,270833.3333333333,0.8125,33000000.0,2.5384613431952814,0
3.0,0,0,8800000.0,18100000.0,6.0,699.0,6400000.0,2100000.0,18500000.0,9400000.0,2.0568179480888698,251388.88888888888,0.3428030303030303,36400000.0,2.0110496126491926,0
2.0,0,0,4700000.0,17700000.0,14.0,675.0,5800000.0,7200000.0,13100000.0,6500000.0,3.7659566455411393,105357.14285714286,0.26899696048632216,32600000.0,1.8418078055475815,0
3.0,1,0,2400000.0,8600000.0,8.0,684.0,3400000.0,2400000.0,6200000.0,1600000.0,3.5833318402784,89583.33333333333,0.44791666666666663,13600000.0,1.5813951649540505,0
1.0,0,0,8800000.0,18500000.0,10.0,704.0,14400000.0,3200000.0,26600000.0,11300000.0,2.1022724883781265,154166.66666666666,0.2102272727272727,55500000.0,2.9999998378378465,0
2.0,1,1,1300000.0,4900000.0,8.0,582.0,2100000.0,1800000.0,3400000.0,1700000.0,3.7692278698247157,51041.666666666664,0.47115384615384615,9000000.0,1.8367343190338123,0
4.0,0,1,6600000.0,18800000.0,10.0,353.0,16500000.0,9500000.0,20000000.0,6200000.0,2.8484844168963006,156666.66666666666,0.28484848484848485,52200000.0,2.776595596989596,1
4.0,1,1,3500000.0,11300000.0,16.0,874.0,1400000.0,3800000.0,10100000.0,3700000.0,3.2285705061227126,58854.166666666664,0.20178571428571426,19000000.0,1.681415780405683,0
2.0,0,0,7500000.0,19900000.0,10.0,790.0,3500000.0,13000000.0,19900000.0,5900000.0,2.6533329795556027,165833.33333333334,0.26533333333333337,42300000.0,2.1256280338880384,0
5.0,0,0,4100000.0,10200000.0,12.0,431.0,6200000.0,2200000.0,13700000.0,4300000.0,2.487804271267251,70833.33333333333,0.20731707317073167,26400000.0,2.588235040369114,1
3.0,0,0,900000.0,2800000.0,10.0,560.0,2700000.0,300000.0,1900000.0,1300000.0,3.1111076543248286,23333.333333333332,0.3111111111111111,6200000.0,2.21428492346967,0
5.0,0,1,6100000.0,14400000.0,16.0,400.0,9200000.0,2800000.0,23800000.0,5600000.0,2.3606553507122374,75000.0,0.14754098360655737,41400000.0,2.874999800347236,1
2.0,0,0,4600000.0,16100000.0,18.0,709.0,7100000.0,9000000.0,13800000.0,5400000.0,3.4999992391306,74537.03703703704,0.19444444444444445,35300000.0,2.1925464476679224,0
5.0,1,1,5600000.0,14500000.0,10.0,457.0,6900000.0,7800000.0,20600000.0,4600000.0,2.589285251913348,120833.33333333333,0.2589285714285714,39900000.0,2.751723948156969,1
4.0,1,1,8700000.0,28200000.0,12.0,548.0,11800000.0,9900000.0,19800000.0,8500000.0,3.2413789377725357,195833.33333333334,0.27011494252873564,50000000.0,1.7730495825159722,1
5.0,1,0,4300000.0,14500000.0,12.0,302.0,12500000.0,4300000.0,12500000.0,5100000.0,3.3720922390483166,100694.44444444444,0.2810077519379845,34400000.0,2.3724136294887153,1
1.0,0,1,6900000.0,23400000.0,4.0,481.0,18700000.0,1100000.0,23400000.0,10200000.0,3.3913038563327746,487500.0,0.8478260869565217,53400000.0,2.2820511845277274,0
3.0,1,1,900000.0,2500000.0,20.0,529.0,900000.0,300000.0,3200000.0,700000.0,2.777774691361454,10416.666666666666,0.13888888888888887,5100000.0,2.0399991840003264,1
2.0,0,1,6100000.0,15500000.0,8.0,758.0,8900000.0,4000000.0,13300000.0,7200000.0,2.5409831900027555,161458.33333333334,0.3176229508196722,33400000.0,2.154838570655576,0
0.0,0,0,8600000.0,20900000.0,10.0,813.0,11300000.0,11900000.0,26000000.0,4800000.0,2.4302322755543866,174166.66666666666,0.24302325581395348,54000000.0,2.5837319337927305,0
1.0,0,1,6700000.0,18800000.0,6.0,798.0,8700000.0,5900000.0,18000000.0,6100000.0,2.805969730452279,261111.11111111112,0.46766169154228854,38700000.0,2.0585105288026315,0
3.0,0,0,4000000.0,12800000.0,18.0,635.0,6000000.0,7000000.0,12900000.0,4200000.0,3.1999992000002,59259.25925925926,0.1777777777777778,30100000.0,2.351562316284194,0
4.0,0,1,900000.0,2500000.0,4.0,583.0,1300000.0,800000.0,1800000.0,1100000.0,2.777774691361454,52083.333333333336,0.6944444444444445,5000000.0,1.99999920000032,0
3.0,1,1,4500000.0,11400000.0,8.0,391.0,8500000.0,6800000.0,9900000.0,4500000.0,2.5333327703704955,118750.0,0.31666666666666665,29700000.0,2.605262929362901,1
1.0,1,1,5800000.0,13900000.0,6.0,345.0,4000000.0,9300000.0,20900000.0,5500000.0,2.396551310939429,193055.55555555556,0.3994252873563219,39700000.0,2.8561149024377768,1
1.0,1,1,1900000.0,5000000.0,6.0,560.0,1000000.0,1900000.0,6300000.0,1400000.0,2.6315775623275988,69444.44444444444,0.4385964912280701,10600000.0,2.119999576000085,0
4.0,1,1,9300000.0,24600000.0,16.0,419.0,18100000.0,0.0,26700000.0,5100000.0,2.645161005896666,128125.0,0.16532258064516128,49900000.0,2.028455202095317,1
4.0,1,1,2800000.0,10000000.0,12.0,655.0,4900000.0,3600000.0,8500000.0,3300000.0,3.5714272959188227,69444.44444444444,0.29761904761904756,20300000.0,2.0299997970000203,0
1.0,0,1,200000.0,400000.0,20.0,882.0,400000.0,100000.0,300000.0,0.0,1.9999900000499997,1666.6666666666667,0.09999999999999999,800000.0,1.9999950000125,0
0.0,1,0,2000000.0,6900000.0,2.0,448.0,2700000.0,3800000.0,7100000.0,1600000.0,3.4499982750008624,287500.0,1.725,15200000.0,2.2028982314640246,0
0.0,1,1,8600000.0,23000000.0,14.0,678.0,18800000.0,16400000.0,22900000.0,12000000.0,2.6744182936722916,136904.7619047619,0.19102990033222592,70100000.0,3.0478259544423496,0
1.0,1,0,9100000.0,23300000.0,18.0,792.0,800000.0,12600000.0,32100000.0,12400000.0,2.5604392790726065,107870.37037037036,0.14224664224664224,57900000.0,2.484978434121097,0
5.0,0,0,3600000.0,12800000.0,4.0,320.0,2500000.0,2900000.0,12600000.0,2900000.0,3.555554567901509,266666.6666666667,0.888888888888889,20900000.0,1.6328123724365333,0
3.0,1,1,5100000.0,10300000.0,12.0,839.0,13400000.0,5400000.0,10700000.0,7500000.0,2.0196074471357948,71527.77777777778,0.16830065359477125,37000000.0,3.5922326609482855,0
4.0,0,0,4700000.0,15700000.0,4.0,868.0,3300000.0,2500000.0,13800000.0,4800000.0,3.3404248211862084,327083.3333333333,0.8351063829787233,24400000.0,1.5541400283987243,0
2.0,0,1,6900000.0,13900000.0,8.0,829.0,14300000.0,8100000.0,22400000.0,4600000.0,2.0144924616677593,144791.66666666666,0.25181159420289856,49400000.0,3.553956578852045,0
3.0,0,0,6800000.0,21200000.0,2.0,433.0,10700000.0,1900000.0,23200000.0,6300000.0,3.117646600346088,883333.3333333334,1.558823529411765,42100000.0,1.9858489629316527,0
3.0,0,0,1400000.0,3500000.0,16.0,365.0,2600000.0,2200000.0,2900000.0,1600000.0,2.4999982142869897,18229.166666666668,0.15625,9300000.0,2.6571420979594005,1
2.0,0,1,7800000.0,28900000.0,14.0,646.0,1800000.0,1800000.0,17700000.0,11000000.0,3.7051277301118293,172023.80952380953,0.26465201465201466,32300000.0,1.1176470201506221,0
5.0,0,1,8100000.0,20300000.0,18.0,751.0,1600000.0,7900000.0,31700000.0,7400000.0,2.5061725301021567,93981.48148148147,0.1392318244170096,48600000.0,2.3940885520153423,0
0.0,1,0,4000000.0,12500000.0,18.0,868.0,11000000.0,800000.0,14400000.0,2300000.0,3.124999218750195,57870.37037037037,0.17361111111111113,28500000.0,2.2799998176000145,0
0.0,1,1,6200000.0,14900000.0,8.0,855.0,-100000.0,7200000.0,14200000.0,8200000.0,2.40322541883461,155208.33333333334,0.3004032258064516,29500000.0,1.979865638935192,0
3.0,1,0,7500000.0,25200000.0,8.0,316.0,1000000.0,800000.0,18300000.0,9000000.0,3.3599995520000596,262500.0,0.42,29100000.0,1.1547618589380215,1
1.0,1,0,3200000.0,6600000.0,16.0,534.0,8800000.0,2600000.0,6500000.0,1800000.0,2.0624993554689515,34375.0,0.12890625,19700000.0,2.9848480325987827,1
2.0,0,0,8900000.0,28500000.0,6.0,367.0,22200000.0,16600000.0,21500000.0,9300000.0,3.202246831208221,395833.3333333333,0.5337078651685393,69600000.0,2.4421051774699936,1
2.0,1,1,9900000.0,21200000.0,16.0,363.0,24850000.0,11400000.0,26600000.0,6800000.0,2.1414139251097044,110416.66666666667,0.13383838383838384,69650000.0,3.285377203519943,1
2.0,1,0,7000000.0,22400000.0,6.0,649.0,12200000.0,9900000.0,17800000.0,8900000.0,3.199999542857208,311111.1111111111,0.5333333333333333,48800000.0,2.17857133131378,0
1.0,0,1,6100000.0,12900000.0,2.0,302.0,8900000.0,7500000.0,15600000.0,7200000.0,2.114753751679713,537500.0,1.0573770491803278,39200000.0,3.0387594543597323,1
3.0,1,0,900000.0,2400000.0,16.0,701.0,700000.0,0.0,2000000.0,400000.0,2.666663703706996,12500.0,0.16666666666666666,3100000.0,1.2916661284724464,0
3.0,0,0,5900000.0,21200000.0,16.0,476.0,11700000.0,4800000.0,14800000.0,7700000.0,3.5932197299627577,110416.66666666667,0.2245762711864407,39000000.0,1.839622554734785,1
